ID,System,Alarm,Timestamp,Duration
276,System overview [276],Grid alarm: Grid lost,2023-08-20 01:02:27,"4h, 39m, 1s"
276,System overview [276],Grid alarm: Grid lost,2023-08-19 03:14:11,"1h, 28m, 51s"
276,System overview [276],Grid alarm: Grid lost,2023-08-19 01:40:58,20s
276,System overview [276],Grid alarm: Grid lost,2023-08-18 18:50:48,"6h, 37m, 17s"
276,System overview [276],Grid alarm: Grid lost,2023-08-18 18:04:34,"3m, 58s"
276,System overview [276],Grid alarm: Grid lost,2023-08-18 18:01:20,"2m, 9s"
276,System overview [276],Grid alarm: Grid lost,2023-08-18 05:05:55,"2m, 2s"
276,System overview [276],Grid alarm: Grid lost,2023-08-18 03:10:32,"29m, 23s"
276,System overview [276],Grid alarm: Grid lost,2023-08-18 00:02:38,"2m, 18s"
276,System overview [276],Grid alarm: Grid lost,2023-08-17 12:00:02,"3h, 13m, 7s"
276,System overview [276],Grid alarm: Grid lost,2023-08-17 00:57:45,"4h, 13m, 38s"
276,System overview [276],Grid alarm: Grid lost,2023-08-15 14:12:12,"44m, 33s"
276,System overview [276],Grid alarm: Grid lost,2023-08-13 01:42:09,"18m, 44s"
276,System overview [276],Grid alarm: Grid lost,2023-08-13 01:16:42,"2m, 13s"
276,System overview [276],Grid alarm: Grid lost,2023-08-12 21:27:39,"1h, 47m, 35s"
276,System overview [276],Grid alarm: Grid lost,2023-08-12 18:53:11,3m
276,System overview [276],Grid alarm: Grid lost,2023-08-12 16:46:19,"6m, 13s"
276,System overview [276],Grid alarm: Grid lost,2023-08-11 05:40:28,"8m, 36s"
276,System overview [276],Grid alarm: Grid lost,2023-08-11 04:38:23,"3m, 13s"
276,System overview [276],Grid alarm: Grid lost,2023-08-11 01:25:11,"3m, 37s"
276,System overview [276],Grid alarm: Grid lost,2023-08-10 21:20:52,"1h, 52m, 59s"
276,System overview [276],Grid alarm: Grid lost,2023-08-10 04:37:35,"2m, 21s"
276,System overview [276],Grid alarm: Grid lost,2023-08-09 16:12:51,"6h, 21m, 39s"
276,System overview [276],Grid alarm: Grid lost,2023-08-09 15:56:53,"1m, 50s"
276,System overview [276],Grid alarm: Grid lost,2023-08-09 12:41:15,"1m, 37s"
276,System overview [276],Grid alarm: Grid lost,2023-08-07 20:11:54,"2h, 5m, 19s"
276,System overview [276],Grid alarm: Grid lost,2023-08-07 20:05:27,"2m, 20s"
276,System overview [276],Grid alarm: Grid lost,2023-08-07 16:28:17,"2m, 29s"
276,System overview [276],Grid alarm: Grid lost,2023-08-07 13:58:51,"1h, 31m, 59s"
276,System overview [276],Grid alarm: Grid lost,2023-08-07 02:30:10,"1m, 35s"
276,System overview [276],Grid alarm: Grid lost,2023-08-04 22:06:14,"2m, 19s"
276,System overview [276],Grid alarm: Grid lost,2023-08-03 14:57:39,"14m, 36s"
276,System overview [276],Grid alarm: Grid lost,2023-08-03 13:59:41,"34m, 24s"
276,System overview [276],Grid alarm: Grid lost,2023-08-03 11:26:13,"1h, 18m, 21s"
276,System overview [276],Grid alarm: Grid lost,2023-08-03 09:05:55,"18m, 8s"
276,System overview [276],Grid alarm: Grid lost,2023-08-02 19:56:15,"2m, 9s"
276,System overview [276],Grid alarm: Grid lost,2023-08-02 19:42:16,"2m, 11s"
276,System overview [276],Grid alarm: Grid lost,2023-08-02 19:21:00,2m
276,System overview [276],Grid alarm: Grid lost,2023-07-30 10:40:54,"1m, 50s"
276,System overview [276],Grid alarm: Grid lost,2023-07-30 09:37:07,"5m, 59s"
276,System overview [276],Grid alarm: Grid lost,2023-07-29 22:47:23,"12m, 39s"
276,System overview [276],Grid alarm: Grid lost,2023-07-29 19:16:58,"2h, 35m, 18s"
276,System overview [276],Grid alarm: Grid lost,2023-07-29 18:59:39,"4m, 13s"
276,System overview [276],Grid alarm: Grid lost,2023-07-29 17:56:21,"3m, 15s"
276,System overview [276],Grid alarm: Grid lost,2023-07-29 16:30:03,"5m, 1s"
276,System overview [276],Grid alarm: Grid lost,2023-07-29 15:54:51,"2m, 47s"
276,System overview [276],Grid alarm: Grid lost,2023-07-29 08:59:32,"6h, 27m, 52s"
276,System overview [276],Grid alarm: Grid lost,2023-07-28 17:54:53,"2m, 28s"
276,System overview [276],Grid alarm: Grid lost,2023-07-27 15:13:04,"5m, 53s"
276,System overview [276],Grid alarm: Grid lost,2023-07-27 12:40:22,"2m, 12s"
276,System overview [276],Grid alarm: Grid lost,2023-07-27 08:30:40,"2m, 4s"
276,System overview [276],Grid alarm: Grid lost,2023-07-26 21:52:59,"8m, 22s"
276,System overview [276],Grid alarm: Grid lost,2023-07-26 13:55:38,"37m, 57s"
276,System overview [276],Grid alarm: Grid lost,2023-07-26 13:15:33,"38m, 16s"
276,System overview [276],Grid alarm: Grid lost,2023-07-26 04:31:35,"2m, 8s"
276,System overview [276],Grid alarm: Grid lost,2023-07-26 02:40:31,"12m, 3s"
276,System overview [276],Grid alarm: Grid lost,2023-07-25 14:25:20,"2m, 4s"
276,System overview [276],Grid alarm: Grid lost,2023-07-21 02:42:56,20s
276,System overview [276],Grid alarm: Grid lost,2023-07-20 20:53:13,20s
276,System overview [276],Grid alarm: Grid lost,2023-07-20 17:05:59,"11m, 20s"
276,System overview [276],Grid alarm: Grid lost,2023-07-19 15:44:57,"2m, 59s"
276,System overview [276],Grid alarm: Grid lost,2023-07-19 05:31:28,"2m, 44s"
276,System overview [276],Grid alarm: Grid lost,2023-07-19 04:18:55,"2m, 22s"
276,System overview [276],Grid alarm: Grid lost,2023-07-18 17:04:46,"1m, 20s"
276,System overview [276],Grid alarm: Grid lost,2023-07-18 14:15:46,32s
276,System overview [276],Grid alarm: Grid lost,2023-07-18 12:01:43,"43m, 6s"
276,System overview [276],Grid alarm: Grid lost,2023-07-18 08:27:44,"2h, 42m, 20s"
276,System overview [276],Grid alarm: Grid lost,2023-07-14 21:31:32,"1m, 53s"
276,System overview [276],Grid alarm: Grid lost,2023-07-14 15:04:42,"3m, 41s"
276,System overview [276],Grid alarm: Grid lost,2023-07-14 12:47:53,"1h, 34m, 44s"
276,System overview [276],Grid alarm: Grid lost,2023-07-12 17:36:29,5h
276,System overview [276],Grid alarm: Grid lost,2023-07-10 12:17:47,"2m, 29s"
276,System overview [276],Grid alarm: Grid lost,2023-07-10 06:20:43,"2m, 20s"
276,System overview [276],Grid alarm: Grid lost,2023-07-09 20:04:58,"1m, 48s"
276,System overview [276],Grid alarm: Grid lost,2023-07-07 11:56:18,47s
276,System overview [276],Grid alarm: Grid lost,2023-07-07 10:59:05,21s
276,System overview [276],Grid alarm: Grid lost,2023-07-07 08:16:12,"2m, 14s"
276,System overview [276],Grid alarm: Grid lost,2023-07-06 10:11:26,"7h, 31m, 1s"
276,System overview [276],Grid alarm: Grid lost,2023-07-06 10:08:26,"2m, 36s"
276,System overview [276],Grid alarm: Grid lost,2023-07-06 10:05:44,"2m, 25s"
276,System overview [276],Grid alarm: Grid lost,2023-07-06 10:04:29,20s
276,System overview [276],Grid alarm: Grid lost,2023-07-05 11:56:27,"5m, 56s"
276,System overview [276],Grid alarm: Grid lost,2023-07-04 14:46:24,"1m, 7s"
276,System overview [276],Grid alarm: Grid lost,2023-07-03 22:23:58,"1m, 25s"
276,System overview [276],Grid alarm: Grid lost,2023-07-03 21:07:27,40s
276,System overview [276],Grid alarm: Grid lost,2023-07-03 18:12:33,"2h, 4m, 11s"
276,System overview [276],Grid alarm: Grid lost,2023-07-03 15:18:35,"3m, 59s"
276,System overview [276],Grid alarm: Grid lost,2023-07-03 14:30:27,"9m, 48s"
276,System overview [276],Grid alarm: Grid lost,2023-07-02 15:38:34,"1m, 48s"
276,System overview [276],Grid alarm: Grid lost,2023-07-02 11:12:24,"7m, 45s"
276,System overview [276],Grid alarm: Grid lost,2023-07-01 17:34:31,"7m, 22s"
276,System overview [276],Grid alarm: Grid lost,2023-07-01 06:48:59,"4m, 43s"
